Source,Destination,Flow_Path,Total_Latency_ms,Delta_Latency_ms,Representative_Flow_ID,Occurrence_Count,Multiple_Paths
DK_PEASEANG_NH,UURWMEA110,"DK_PEASEANG_NH  --(7C43, N/A)-->  UJEWHAN030  --(BEY4, 5.000ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",5.0,0.0,1:wrMwh0n3QZwW6DL6AbzXjx5e/rM=,2,False
DK_PASADENA_TX,UURWMEA120,"DK_PASADENA_TX  --(7WF5, N/A)-->  UJEWSNA040  --(BVG1, 4.500ms)-->  UJPWTIN010 -> [UJP_MESH --9.3126ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",16.697595644342265,0.0,1:qsNsIeTUrkhtZtxUuxki+sL2RI8=,2,False
DK_PASADENA_TX,UURWMEA110,"DK_PASADENA_TX  --(7WF5, N/A)-->  UJEWSNA040  --(BVG1, 4.500ms)-->  UJPWTIN010 -> [UJP_MESH --9.3126ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",16.197595644342265,0.0,1:mXJifqv5maKUdpJI0reKdnj/JvQ=,2,False
UURWMEA120,DK_CINCINNT_OH,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --3.0009ms-->] -> UJPWWPA010  --(B9N0, 0.335ms)-->  UJEWWPA030  --(B8N0, 0.500ms)-->  UJEWWPA040  --(B01Q, 2.000ms)-->  UJEWKNO040  --(BRH4, 0.500ms)-->  UJEWKNO030  --(7JD3, N/A)-->  DK_CINCINNT_OH",9.335927947788456,0.0,1:xyuzdICjGNrtNqaxz2FKHf76IjY=,2,True
UURWMEA120,DK_ASHEVILL_NC,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BS75, 4.500ms)-->  UJEWGOR030  --(BP0C, 0.500ms)-->  UJEWGOR040  --(7U92, N/A)-->  DK_ASHEVILL_NC",8.125394817824569,0.0,1:zaZMVKHK7AOCzaHqodTYJZL4zg0=,2,False
DK_PTRSNSFB_CO,UURWMEA120,"DK_PTRSNSFB_CO  --(7XA1, N/A)-->  UJEWPET030  --(BTD2, 0.500ms)-->  UJEWPET040  --(BZ33, 1.500ms)-->  UJPWBCK010 -> [UJP_MESH --11.7812ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",16.666191339326307,0.0,1:rzT6VEMDjFObAYMu9chQVXnv3zA=,2,False
DK_PTRSNSFB_CO,UURWMEA110,"DK_PTRSNSFB_CO  --(7XA1, N/A)-->  UJEWPET030  --(BTD2, 0.500ms)-->  UJEWPET040  --(BZ33, 1.500ms)-->  UJPWBCK010 -> [UJP_MESH --11.7812ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",16.166191339326307,0.0,1:xaoW4AzmAOwWXcOpoUACHZw/gPQ=,2,False
DK_PORTSMTH_RI,UURWMEA110,"DK_PORTSMTH_RI  --(7NH3, N/A)-->  UJEWMEC030  --(BGF0, 0.500ms)-->  UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",2.885,0.0,1:PPISu1WebgUUAdtit8MdzzO0f2A=,2,False
DK_PLANO_TX,UURWMEA110,"DK_PLANO_TX  --(7BH6, N/A)-->  UJEWSNA040  --(BVG1, 4.500ms)-->  UJPWTIN010 -> [UJP_MESH --9.3126ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",16.197595644342265,0.0,1:Ukr3uiBqIv8tk+QmEiDN6xDKmZI=,2,False
DK_DCMAVRGN_VT,UURWMEA110,"DK_DCMAVRGN_VT  --(7UM2, N/A)-->  UJEWMEC030  --(BGF0, 0.500ms)-->  UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",2.885,0.0,1:3aSFXdcZUQcsbGBQI+ig27tYgbA=,2,False
DK_FTGRGADM_VA,UURWMEA110,"DK_FTGRGADM_VA  --(7E33, N/A)-->  UJEWLEE040  --(BRX0, 0.500ms)-->  UJEWLEE030  --(BC8U, 1.500ms)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",3.8381394106054785,0.5,1:Kzx0RTdIAYCxZpkq+jSsLDWEyKo=,2,True
DK_FTBLISS_TX,UURWMEA120,"DK_FTBLISS_TX  --(7MD3, N/A)-->  UJEWBLI030  --(BP04, 0.500ms)-->  UJEWBLI040  --(BDV8, 5.000ms)-->  UJEWSNA040  --(BVG1, 4.500ms)-->  UJPWTIN010 -> [UJP_MESH --9.3126ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",22.197595644342265,0.0,1:er8al/P3+HVRP0WozOXBGiMLtQ0=,2,False
DK_FTBLISS_TX,UURWMEA110,"DK_FTBLISS_TX  --(7MD3, N/A)-->  UJEWBLI030  --(BP04, 0.500ms)-->  UJEWBLI040  --(BDV8, 5.000ms)-->  UJEWSNA040  --(BVG1, 4.500ms)-->  UJPWTIN010 -> [UJP_MESH --9.3126ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",21.697595644342265,0.0,1:OtFv7lI1RHvlmo+hGsMGv2c/BkQ=,2,False
DK_FLSCHRCH_VA,UURWMEA110,"DK_FLSCHRCH_VA  --(7P45, N/A)-->  UJEWPNT030  --(BN94, 0.500ms)-->  UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.73,0.0,1:Lpu39EJTkpdd2XQbMycOEB3LGTA=,2,False
DK_FARMNGDL_NY,UURWMEA120,"DK_FARMNGDL_NY  --(7LQ3, N/A)-->  UJEWPHI030  --(BJV4, 2.000ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",2.5,0.0,1:bh2K5Btvk2aXt6yzJ+jXMyN/JDk=,2,False
DK_FARMNGDL_NY,UURWMEA110,"DK_FARMNGDL_NY  --(7LQ3, N/A)-->  UJEWPHI030  --(BJV4, 2.000ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",2.0,0.0,1:Igtwt05UY0Ccq857sgt39W92hxw=,2,False
DK_ENDICOTT_NY,UURWMEA120,"DK_ENDICOTT_NY  --(7B03, N/A)-->  UJEWMEC030  --(BGF0, 0.500ms)-->  UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",3.385,0.8849999999999998,1:/uj96a+sJmjWyuXu7KJ2+ogvY0E=,2,True
DK_ENDICOTT_NY,UURWMEA110,"DK_ENDICOTT_NY  --(7BG3, N/A)-->  UJEWPHI030  --(BJV4, 2.000ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",2.0,0.0,1:s/Uzxo0/J4o5dM654KgGvgfYhYw=,2,True
DK_GREENSBR_NC,UURWMEA110,"DK_GREENSBR_NC  --(7G42, N/A)-->  UJEWGOR040  --(BP0C, 0.500ms)-->  UJEWGOR030  --(BS75, 4.000ms)-->  UJEWBRA030  --(2S61, 0.500ms)-->  UJPWBRA010 -> [UJP_MESH --2.2504ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",8.48039481782457,0.0,1:SkpyWvVjhhNxiLh/FtidE0MUKuQ=,2,False
DK_FT_WORTH_TX,UURWMEA110,"DK_FT_WORTH_TX  --(7SG6, N/A)-->  UJEWSNA040  --(BVG1, 4.500ms)-->  UJPWTIN010 -> [UJP_MESH --9.3126ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",16.197595644342265,0.0,1:pUUUF5aNwncj7CnMW13+CAW9HW8=,2,False
DK_FTWORTH_TX,UURWMEA120,"DK_FTWORTH_TX  --(7GB4, N/A)-->  UJEWSNA040  --(BVG1, 4.500ms)-->  UJPWTIN010 -> [UJP_MESH --9.3126ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",16.697595644342265,0.0,1:pNKR65KR+mq/S9CJnwFBiGybviE=,2,True
DK_FTWORTH_TX,UURWMEA110,"DK_FTWORTH_TX  --(7YM3, N/A)-->  UJEWSNA040  --(BVG1, 4.500ms)-->  UJPWTIN010 -> [UJP_MESH --9.3126ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",16.197595644342265,0.0,1:en4nSPt8aQWY1+VHa75mVzHfcLQ=,2,True
DK_FTWORTH_TX,UURWMEA110,"DK_FTWORTH_TX  --(7GB4, N/A)-->  UJEWSNA040  --(BVG1, 4.500ms)-->  UJPWTIN010 -> [UJP_MESH --9.3126ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",16.197595644342265,0.0,1:NXzqWsvePGfTJ7687rT622LjApU=,2,True
DK_FTWAYNE_IN,UURWMEA110,"DK_FTWAYNE_IN  --(71C4, N/A)-->  UJEWWPA040  --(B8N0, 0.500ms)-->  UJEWWPA030  --(B9N0, 0.500ms)-->  UJPWWPA010 -> [UJP_MESH --3.0009ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",6.3859279477884545,0.0,1:v0ylKoZKn68/LaWAx7e7l6a6GeM=,2,False
UURWMEA120,DK_EMTJBNFC_IN,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --3.0009ms-->] -> UJPWWPA010  --(B9N0, 0.335ms)-->  UJEWWPA030  --(B9M2, N/A)-->  UJEWIND030  --(B824, 0.500ms)-->  UJEWIND040  --(7V15, N/A)-->  DK_EMTJBNFC_IN",6.835927947788455,0.0,1:fNVX5pB9oUqe7kY8Oa2NMhyA7jg=,2,False
DK_OCALA_FL,UURWMEA110,"DK_OCALA_FL  --(702E, N/A)-->  UJEWJKV030  --(BC9Z, 6.500ms)-->  UJEWBRA030  --(2S61, 0.500ms)-->  UJPWBRA010 -> [UJP_MESH --2.2504ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",10.48039481782457,0.0,1:Z9xMQVxrfvkjvDTYYaZ7+A1cZ88=,2,False
DK_NSAMCNCS_PA,UURWMEA120,"DK_NSAMCNCS_PA  --(70V2, N/A)-->  UJEWMEC030  --(BGF0, 0.500ms)-->  UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",3.385,0.0,1:my3yhfLWBw6cffFaYfrU12NxuyA=,2,True
DK_NSAMCNCS_PA,UURWMEA110,"DK_NSAMCNCS_PA  --(7YU2, N/A)-->  UJEWMEC030  --(BGF0, 0.500ms)-->  UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",2.885,0.0,1:nZcSYMs4LAS3vlZU9UqiEBtMpQA=,2,True
DK_NRTHAPTN_MA,UURWMEA110,"DK_NRTHAPTN_MA  --(7NW2, N/A)-->  UJEWMEC030  --(BGF0, 0.500ms)-->  UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",2.885,0.0,1:cEAl2YNSeTLjx6babGYITkt4WG4=,2,False
DK_NASHUA_NH,UURWMEA110,"DK_NASHUA_NH  --(7HX2, N/A)-->  UJEWHAN030  --(BEY4, 5.000ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",5.0,0.0,1:1GpHG27le+gQA2WiuCIcU/Iu0cE=,2,False
DK_MOORSTWN_NJ,UURWMEA110,"DK_MOORSTWN_NJ  --(7EW2, N/A)-->  UJEWHAN030  --(BEY4, 5.000ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",5.0,0.0,1:SCsQNKwe0TOkQdTH4ACReZCuJMA=,2,False
UURWMEA120,DK_EAURORA_NY,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010  --(BGF0, 0.340ms)-->  UJEWMEC030  --(7FQ3, N/A)-->  DK_EAURORA_NY",3.34,0.0,1:KWs2wHI2IqnfzgxVbeYBqORdO6Q=,2,False
UURWMEA120,DK_DCFBRCTR_NJ,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BJV4, 2.000ms)-->  UJEWPHI030  --(76C3, N/A)-->  DK_DCFBRCTR_NJ",2.5,0.0,1:E+Z55UOAhDLdsvgd0ZN1zaFiPcs=,2,False
DK_OSHKOSH_WI,UURWMEA110,"DK_OSHKOSH_WI  --(7N73, N/A)-->  UJEWWPA040  --(B8N0, 0.500ms)-->  UJEWWPA030  --(B9N0, 0.500ms)-->  UJPWWPA010 -> [UJP_MESH --3.0009ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",6.3859279477884545,0.0,1:T/UEbucCbskE0NIlPUZaRUkHkSc=,2,False
DK_ORLANDO_FL,UURWMEA110,"DK_ORLANDO_FL  --(7UY4, N/A)-->  UJEWGOR040  --(BP0C, 0.500ms)-->  UJEWGOR030  --(BS75, 4.000ms)-->  UJEWBRA030  --(2S61, 0.500ms)-->  UJPWBRA010 -> [UJP_MESH --2.2504ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",8.48039481782457,0.0,1:IkGWj9HZQlijXOK0SzwN916o0Ig=,2,True
DK_ORLANDO_FL,UURWMEA110,"DK_ORLANDO_FL  --(7KW4, N/A)-->  UJEWJKV030  --(BC9Z, 6.500ms)-->  UJEWBRA030  --(2S61, 0.500ms)-->  UJPWBRA010 -> [UJP_MESH --2.2504ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",10.48039481782457,2.0,1:6SCW4LaVO2nFkTM7BOLZ6SxXGNc=,2,True
DK_ORLANDO_FL,UURWMEA110,"DK_ORLANDO_FL  --(7KA5, N/A)-->  UJEWJKV030  --(BC9Z, 6.500ms)-->  UJEWBRA030  --(2S61, 0.500ms)-->  UJPWBRA010 -> [UJP_MESH --2.2504ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",10.48039481782457,2.0,1:pxNAwWuTwaP0Zz+E0zTdBpAXhiw=,2,True
DK_LYNN_MA,UURWMEA110,"DK_LYNN_MA  --(7HW2, N/A)-->  UJEWMEC030  --(BGF0, 0.500ms)-->  UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",2.885,0.0,1:fozazmwjJbv+63drtsnkQfGtnIQ=,2,False
DK_LUKEAFB_AZ,UURWMEA110,"DK_LUKEAFB_AZ  --(7KS2, N/A)-->  UJEWLUK030  --(B8U2, 3.500ms)-->  UJEWNIS030  --(BBT0, 0.500ms)-->  UJEWNIS040  --(2SF0,BBSS,BC6X,BC6Y,BC6Z,BE87,BXE1, 14.000ms)-->  UJPWBCK010 -> [UJP_MESH --11.7812ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",32.1661913393263,0.0,1:ebXP70ptlhn0V8V3xmTYTosR6VI=,2,False
DK_MIESAUAD_DE,UURWMEA110,"DK_MIESAUAD_DE  --(MXD4, N/A)-->  UJEELTM030  --(M2F2, 1.000ms)-->  UJPEPTM010 -> [UJP_MESH --33.1252ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",35.355195689871636,0.0,1:5f4CsamyxmAaba1huvqnKsXh8x0=,2,False
DK_MELBOURN_FL,UURWMEA120,"DK_MELBOURN_FL  --(701X, N/A)-->  UJEWJKV030  --(BC9Z, 6.500ms)-->  UJEWBRA030  --(2S61, 0.500ms)-->  UJPWBRA010 -> [UJP_MESH --2.2504ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",9.98039481782457,0.0,1:G5On210zjfo41HddzN8FT3y5IDc=,2,True
DK_MELBOURN_FL,UURWMEA110,"DK_MELBOURN_FL  --(702L, N/A)-->  UJEWJKV030  --(BC9Z, 6.500ms)-->  UJEWBRA030  --(2S61, 0.500ms)-->  UJPWBRA010 -> [UJP_MESH --2.2504ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",10.48039481782457,0.0,1:RRMT0S5rYsWf+HXG1sRmRkUmGa4=,2,True
DK_MELBOURN_FL,UURWMEA110,"DK_MELBOURN_FL  --(701Z, N/A)-->  UJEWJKV030  --(BC9Z, 6.500ms)-->  UJEWBRA030  --(2S61, 0.500ms)-->  UJPWBRA010 -> [UJP_MESH --2.2504ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",10.48039481782457,0.0,1:CrQEG/LpWSeAKZkowrCU3NQN4EQ=,2,True
DK_MCLEAN_VA,UURWMEA110,"DK_MCLEAN_VA  --(7Q92, N/A)-->  UJEWPNT030  --(BN94, 0.500ms)-->  UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.73,0.0,1:Hvtl2wx9VUeDBd7zaEx7Ziim0SY=,2,False
DK_MCKINNEY_TX,UURWMEA120,"DK_MCKINNEY_TX  --(7ET5, N/A)-->  UJEWSNA040  --(BVG1, 4.500ms)-->  UJPWTIN010 -> [UJP_MESH --9.3126ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",16.697595644342265,0.0,1:AV3qNRnPhaE7kJZzE3KNQe74vlk=,2,False
DK_MCKINNEY_TX,UURWMEA110,"DK_MCKINNEY_TX  --(7ET5, N/A)-->  UJEWSNA040  --(BVG1, 4.500ms)-->  UJPWTIN010 -> [UJP_MESH --9.3126ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",16.197595644342265,0.0,1:jDCxLKerVSvcuoNImanMzkQl8wc=,2,False
DK_MCDLLAFB_FL,UURWMEA110,"DK_MCDLLAFB_FL  --(7W72, N/A)-->  UJEWMAC030  --(BQ75, 0.500ms)-->  UJEWMAC040  --(B9Q2, N/A)-->  UJEWJKV040  --(B4Z0, 0.500ms)-->  UJEWJKV030  --(BC9Z, 6.500ms)-->  UJEWBRA030  --(2S61, 0.500ms)-->  UJPWBRA010 -> [UJP_MESH --2.2504ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",11.48039481782457,0.5,1:KWlPl+gKv+mUsYN3ckTDpSfcLhw=,2,True
UURWMEA120,DK_FTSMHSTN_TX,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --9.3126ms-->] -> UJPWTIN010  --(BE0C, 0.350ms)-->  UJEWTIN030  --(BP0G, 0.500ms)-->  UJEWTIN040  --(B0W2, 5.000ms)-->  UJEWSHO040  --(7LA4, N/A)-->  DK_FTSMHSTN_TX",18.162595644342264,0.0,1:CetLuIB2Xe6EZ3qj5DVgWHgvAQk=,2,False
UURWMEA120,DK_FTKNOX_KY,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --3.0009ms-->] -> UJPWWPA010  --(B9N0, 0.335ms)-->  UJEWWPA030  --(B8N0, 0.500ms)-->  UJEWWPA040  --(B01Q, 2.000ms)-->  UJEWKNO040  --(BRH4, 0.500ms)-->  UJEWKNO030  --(7VUX, N/A)-->  DK_FTKNOX_KY",9.335927947788456,0.0,1:s1ULKT1GJ59DNu8xqVWpm+nPom0=,2,False
UURWMEA120,DK_FTBLISS_TX,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --9.3126ms-->] -> UJPWTIN010  --(BVG1, 5.145ms)-->  UJEWSNA040  --(BDV8, 5.000ms)-->  UJEWBLI040  --(BP04, 0.500ms)-->  UJEWBLI030  --(7MD3, N/A)-->  DK_FTBLISS_TX",22.957595644342263,0.0,1:er8al/P3+HVRP0WozOXBGiMLtQ0=,2,False
UURWMEA120,DK_ENDICOTT_NY,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010  --(BGF0, 0.340ms)-->  UJEWMEC030  --(7B03, N/A)-->  DK_ENDICOTT_NY",3.34,0.8399999999999999,1:EVqcdzXpINzOjmxuAzpnjCQFKWs=,2,True
DK_KENTWOOD_MI,UURWMEA110,"DK_KENTWOOD_MI  --(71X3, N/A)-->  UJEWWPA040  --(B8N0, 0.500ms)-->  UJEWWPA030  --(B9N0, 0.500ms)-->  UJPWWPA010 -> [UJP_MESH --3.0009ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",6.3859279477884545,0.0,1:Z2Lrf6eOx+C+qZ7hIrGWW0Eq71o=,2,False
DK_KELLEYBK_XX,UURWMEA110,"DK_KELLEYBK_XX  --(77F2, N/A)-->  UJEEKLB030  --(MYA2, 0.500ms)-->  UJEEKLB040  --(MT22, 0.500ms)-->  UJPEPTM010 -> [UJP_MESH --33.1252ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",35.355195689871636,0.0,1:feUZ0lZLk6+GqFvlU1cuoA2bIrc=,2,False
DK_LUFKIN_TX,UURWMEA110,"DK_LUFKIN_TX  --(7JN5, N/A)-->  UJEWSNA040  --(BVG1, 4.500ms)-->  UJPWTIN010 -> [UJP_MESH --9.3126ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",16.197595644342265,0.0,1:znWNMqKLZEne+elCByCRp+tO4uY=,2,False
DK_LTKNYDPT_PA,UURWMEA110,"DK_LTKNYDPT_PA  --(7NGX, N/A)-->  UJEWLED040  --(BE34, 0.500ms)-->  UJEWLED030  --(B01T, 4.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",5.0,0.5,1:Tdg6+0bSaLpRB42hmi6b09c4+no=,2,True
DK_LNTHCMHT_MD,UURWMEA110,"DK_LNTHCMHT_MD  --(77N2, N/A)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",0.0,0.0,1:q+aRZBwn5+jSLO7gG9gs0lf61hk=,2,False
DK_LIVERPOL_NY,UURWMEA110,"DK_LIVERPOL_NY  --(7HE4, N/A)-->  UJEWPHI030  --(BJV4, 2.000ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",2.0,0.0,1:Ogjsel0rpHPusEHm7G5Afl+Gm+Y=,2,False
DK_LEXINGTN_KY,UURWMEA110,"DK_LEXINGTN_KY  --(7VM3, N/A)-->  UJEWPNT030  --(BN94, 0.500ms)-->  UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.73,0.0,1:4jAMUsdxSN2AlERMNkxPT8T0QWM=,2,False
UURWMEA120,DK_HARTFORD_CT,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BEY4, 5.000ms)-->  UJEWHAN030  --(7CW2, N/A)-->  DK_HARTFORD_CT",5.5,0.0,1:bvSNxnKVzJWRPYSusEt0ki/ulrA=,2,False
DK_MARLBORO_MA,UURWMEA110,"DK_MARLBORO_MA  --(7UW2, N/A)-->  UJEWMEC030  --(BGF0, 0.500ms)-->  UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",2.885,0.0,1:MLv6FlBqoP2y7KWFhT3ti8QGtUc=,2,False
DK_MARIETTA_GA,UURWMEA110,"DK_MARIETTA_GA  --(70S4, N/A)-->  UJEWGOR040  --(BP0C, 0.500ms)-->  UJEWGOR030  --(BS75, 4.000ms)-->  UJEWBRA030  --(2S61, 0.500ms)-->  UJPWBRA010 -> [UJP_MESH --2.2504ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",8.48039481782457,0.0,1:a2Em8K0WnyGY+5bOZCJNOPB3Zzg=,2,False
DK_MANCHSTR_NH,UURWMEA110,"DK_MANCHSTR_NH  --(7A43, N/A)-->  UJEWHAN030  --(BEY4, 5.000ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",5.0,0.0,1:hWQwnEO8y463z5hdbvDUpFFswas=,2,False
DK_MANASSAS_VA,UURWMEA110,"DK_MANASSAS_VA  --(7M45, N/A)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",0.0,0.0,1:ardV78MGB9KsfJVFHBsb3zOHZr4=,2,False
