Flow_ID,Source_IP,Dest_IP,Source,Destination,Flow_Path,Total_Latency_ms
1:J+k0+oBmNb2ly7W+GZ8lmpCjNDo=,20.35.194.194,214.36.161.254,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7BRM, N/A)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.8381394106054785
1:dTV24BkJ8jN2Wbo4ja1vF9g1hUk=,20.35.195.98,214.36.55.180,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7BRM, N/A)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.8381394106054785
1:9u4Kfs27oWAjDy9mLje4BVxvPFA=,214.48.69.23,214.36.132.162,UURWMEA440,UURWMEA110,"UURWMEA440  --(7AL5, N/A)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",0.0
1:iT6IZIivTg349Y1XEUPKnhaEyAQ=,214.36.132.82,214.48.69.6,UURWMEA110,UURWMEA440,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(7AL5, N/A)-->  UURWMEA440",0.0
1:T7lbbrQXYtgLiAGGPY3bTqey4oU=,52.127.80.32,214.36.100.120,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7BRM, N/A)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.8381394106054785
1:bOBbObQlDEtDU6hiC05AtnCI084=,214.36.20.204,214.48.69.23,UURWMEA110,UURWMEA440,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(7AL5, N/A)-->  UURWMEA440",0.0
1:dsu+PaEnEr0pHtVzqC1cC8n9v6w=,214.36.132.190,214.48.69.23,UURWMEA110,UURWMEA440,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(7AL5, N/A)-->  UURWMEA440",0.0
1:ZDVXHXEDG8PJE85nPngace6+R20=,214.36.150.196,52.127.76.47,UURWMEA110,DK_ASHBURN_VA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010  --(BN94, 0.520ms)-->  UJEWPNT030  --(BFD4, 0.500ms)-->  UJEWPNT040  --(7ERM, N/A)-->  DK_ASHBURN_VA",2.02
1:+AtxMA0F1KjGsiY6KIvjB6EuaUM=,214.36.199.3,214.25.28.226,UURWMEA120,DR_FTBELVOR_VA,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --0.1081ms-->] -> UJPWBEL010  --(BDR0, 0.345ms)-->  UJEWBEL030  --(7ET7, N/A)-->  DR_FTBELVOR_VA",0.9531394106054786
1:AWa0IWw+HbfvrvWsqBdf21WjmPU=,134.254.223.3,214.36.199.3,DK_PENTAGON_DC,UURWMEA120,"DK_PENTAGON_DC  --(73L2, N/A)-->  UJEWPNT030  --(BN94, 0.500ms)-->  UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",1.23
1:9AyAj5L3GzShNkOu8OS9I/awG8s=,214.36.72.147,214.48.69.6,UURWMEA110,UURWMEA440,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(7AL5, N/A)-->  UURWMEA440",0.0
1:MoVHqg7NfR3jZV7WWnwfxR9pr+w=,214.48.69.222,214.36.108.89,UURWMEA440,UURWMEA110,"UURWMEA440  --(7AL5, N/A)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",0.0
1:pbESOsee/mxTS1YJqlSR10/q090=,214.36.200.141,156.112.111.142,UURWMEA110,OKCIAPREM1,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --9.3126ms-->] -> UJPWTIN010  --(BE0C, 0.350ms)-->  UJEWTIN030  --(7GG1, N/A)-->  OKCIAPREM1",12.162595644342264
1:+AtxMA0F1KjGsiY6KIvjB6EuaUM=,214.25.28.226,214.36.199.3,DR_FTBELVOR_VA,UURWMEA120,"DR_FTBELVOR_VA  --(7ET7, N/A)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",1.3381394106054785
1:fEpK6ez5arTrw3R0go+K9qJ5+2Y=,214.36.108.79,52.127.80.32,UURWMEA110,DK_ASHBURN_VA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010  --(BN94, 0.520ms)-->  UJEWPNT030  --(BFD4, 0.500ms)-->  UJEWPNT040  --(7ERM, N/A)-->  DK_ASHBURN_VA",2.02
1:Dw0WHL5xBncbh5H+OWhuUJ9pCMI=,214.36.55.198,214.48.69.23,UURWMEA110,UURWMEA440,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(7AL5, N/A)-->  UURWMEA440",0.0
1:LbjB9KPdit9IqTv2XGw5Lx3oTpE=,214.36.149.219,52.127.80.30,UURWMEA110,DK_ASHBURN_VA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010  --(BN94, 0.520ms)-->  UJEWPNT030  --(BFD4, 0.500ms)-->  UJEWPNT040  --(7ERM, N/A)-->  DK_ASHBURN_VA",2.02
1:S3/G6weJJKFv/EvzPucIIcS5ug4=,214.36.199.2,164.234.6.3,UURWMEA110,DK_ANNAPOLS_MD,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(7XPT, N/A)-->  DK_ANNAPOLS_MD",0.0
1:lvlPltiEwSTTVxqWCpi3x3hy5Og=,52.127.80.30,214.36.112.220,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7ERM, N/A)-->  UJEWPNT040  --(BFD4, 0.500ms)-->  UJEWPNT030  --(BN94, 0.500ms)-->  UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",2.23
1:0ZqHuKxeahp+jI4oy3yU+qHQhrM=,52.127.80.32,214.36.36.158,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7BRM, N/A)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.8381394106054785
1:iD1p7hV9X1YkmGNU9qiG8yPpdaQ=,20.35.195.98,214.36.160.56,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7BRM, N/A)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.8381394106054785
1:E8eEYlMS71XgSAl1KErGsk76LIQ=,20.35.194.194,214.36.149.94,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7BRM, N/A)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.8381394106054785
1:+DsTGudfyAHyN4Iw3hFdbK57gqg=,20.35.194.162,214.36.74.227,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7BRM, N/A)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.8381394106054785
1:Xs+9qukOQlpBiV1fNgpa/XfHnj8=,40.66.30.130,214.36.36.34,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7BRM, N/A)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.8381394106054785
1:ocinpdr8rlXk/WRbq2A0q8gJuUk=,214.36.132.218,20.35.193.66,UURWMEA110,DK_ASHBURN_VA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010  --(BN94, 0.520ms)-->  UJEWPNT030  --(BFD4, 0.500ms)-->  UJEWPNT040  --(7ERM, N/A)-->  DK_ASHBURN_VA",2.02
1:Rl2FYox7yHB43CNs4ZTIYmpHl/0=,214.36.72.95,214.48.69.69,UURWMEA110,UURWMEA440,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(7AL5, N/A)-->  UURWMEA440",0.0
1:IGUqHPESmOUqsWbbzcIRg1JtR50=,214.36.199.2,131.67.155.34,UURWMEA110,DK_CEDRRPDS_IA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --3.0009ms-->] -> UJPWWPA010  --(B9N0, 0.335ms)-->  UJEWWPA030  --(B8N0, 0.500ms)-->  UJEWWPA040  --(7DN3, N/A)-->  DK_CEDRRPDS_IA",6.335927947788455
1:W8LgsO1FkgO0aFEqmuMHaPvLik4=,214.36.100.146,214.48.69.23,UURWMEA110,UURWMEA440,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(7AL5, N/A)-->  UURWMEA440",0.0
1:vBZPW3lo6cD/2aYRJhNcUWEsZ7c=,40.66.30.66,214.36.132.146,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7BRM, N/A)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.8381394106054785
1:OvpHdGgJ+2ToSbNVmeGTflkxstE=,214.36.199.2,131.66.112.34,UURWMEA110,DK_CHICOPEE_MA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BEY4, 5.000ms)-->  UJEWHAN030  --(7LW2, N/A)-->  DK_CHICOPEE_MA",5.0
1:R9NdiEayZSLoiI4IMZufazL3v9g=,214.36.20.16,52.127.80.30,UURWMEA110,DK_ASHBURN_VA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010  --(BN94, 0.520ms)-->  UJEWPNT030  --(BFD4, 0.500ms)-->  UJEWPNT040  --(7ERM, N/A)-->  DK_ASHBURN_VA",2.02
1:Oz4YXLgfUP1g73wKa9u/+Rbvwpo=,52.127.81.35,214.36.54.200,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7BRM, N/A)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.8381394106054785
1:i56xNy2cXj8HAi8SBuKEtgC0kH0=,131.67.189.34,214.36.199.2,DK_PLANO_TX,UURWMEA110,"DK_PLANO_TX  --(7BH6, N/A)-->  UJEWSNA040  --(BVG1, 4.500ms)-->  UJPWTIN010 -> [UJP_MESH --9.3126ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",16.197595644342265
1:9TpVBViHEiSZ4Z6zer/i78S8wss=,40.66.30.130,214.36.110.51,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7BRM, N/A)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.8381394106054785
1:Pwb1YWSMggsmW94pvFDqdJWNaPk=,131.68.83.34,214.36.199.2,DX_BEASMLSB_GB,UURWMEA110,"DX_BEASMLSB_GB  --(7XT5, N/A)-->  UJEEMEN030  --(MJZ1, 2.000ms)-->  UJPEETM010 -> [UJP_MESH --28.7562ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",33.14118004136484
1:Sw8pSsuIURumN+UbM3KcjO14sk8=,52.127.80.32,214.36.103.212,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7BRM, N/A)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.8381394106054785
1:WzeK3KS/JQ1uP0tbg+nR39DVFQo=,214.36.21.60,52.127.80.32,UURWMEA110,DK_ASHBURN_VA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010  --(BN94, 0.520ms)-->  UJEWPNT030  --(BFD4, 0.500ms)-->  UJEWPNT040  --(7ERM, N/A)-->  DK_ASHBURN_VA",2.02
1:q/qYMKydsxJ+nws23IVZv4FAoEA=,214.36.199.3,160.137.16.3,UURWMEA120,DK_SNANTISC_TX,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --9.3126ms-->] -> UJPWTIN010  --(BVG1, 5.145ms)-->  UJEWSNA040  --(7HKX, N/A)-->  DK_SNANTISC_TX",17.457595644342263
1:JoGQuGRokKi4yLS/SMsBwAU9Gno=,131.67.213.34,214.36.199.2,DK_REDOAK_TX,UURWMEA110,"DK_REDOAK_TX  --(7LL3, N/A)-->  UJEWSNA040  --(BVG1, 4.500ms)-->  UJPWTIN010 -> [UJP_MESH --9.3126ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",16.197595644342265
1:vVdanY8EbUk3gVKT4ahBjgTd8Bw=,214.48.69.23,214.36.110.97,UURWMEA440,UURWMEA110,"UURWMEA440  --(7AL5, N/A)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",0.0
1:eL1IMn//sUgPrqKGib6RZ4LpdH8=,131.66.31.34,214.36.199.2,DK_PHILDLPH_PA,UURWMEA110,"DK_PHILDLPH_PA  --(7103, N/A)-->  UJEWPHI030  --(BJV4, 2.000ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",2.0
1:IP3JfMn9qEv5r2Ub/gawJqShlCc=,52.127.76.47,214.36.72.38,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7BRM, N/A)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.8381394106054785
1:qxt5ARNXj6d6Q/qwm0P/6wTZQtA=,214.36.132.82,214.48.69.6,UURWMEA110,UURWMEA440,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(7AL5, N/A)-->  UURWMEA440",0.0
1:77rKN75DOzZrpAvUxoIzE+vPU0o=,131.66.15.34,214.36.198.20,DK_CHANTLLY_VA,UURWMEA120,"DK_CHANTLLY_VA  --(7KT2, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",0.5
1:DquQVouS/WqmzOftu2O20vPef5g=,20.35.193.162,214.36.108.22,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7ERM, N/A)-->  UJEWPNT040  --(BFD4, 0.500ms)-->  UJEWPNT030  --(BN94, 0.500ms)-->  UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",2.23
1:hO4yJy5UyR8ZqOBhzJ2RMbnkLys=,131.66.188.34,214.36.199.2,DK_MOORSTWN_NJ,UURWMEA110,"DK_MOORSTWN_NJ  --(7EW2, N/A)-->  UJEWHAN030  --(BEY4, 5.000ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",5.0
1:qNMpxWhaKK4YPwRvuSBLlWS1smY=,214.48.69.23,214.36.112.189,UURWMEA440,UURWMEA110,"UURWMEA440  --(7AL5, N/A)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",0.0
1:S6OzBQ4gJxUqoTwMpsiW+FlOEM0=,20.35.195.98,214.36.39.208,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7BRM, N/A)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.8381394106054785
1:PPISu1WebgUUAdtit8MdzzO0f2A=,214.36.199.2,131.66.222.34,UURWMEA110,DK_PORTSMTH_RI,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010  --(BGF0, 0.340ms)-->  UJEWMEC030  --(7NH3, N/A)-->  DK_PORTSMTH_RI",2.84
1:x5bHFUn3AEwS/6gzqrRWqwJ4ChE=,214.36.29.66,52.127.80.34,UURWMEA110,DK_ASHBURN_VA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010  --(BN94, 0.520ms)-->  UJEWPNT030  --(BFD4, 0.500ms)-->  UJEWPNT040  --(7ERM, N/A)-->  DK_ASHBURN_VA",2.02
1:/mRm8Ftxpm5L9hI2dy/xqrdq+Ok=,214.48.69.23,214.36.108.191,UURWMEA440,UURWMEA110,"UURWMEA440  --(7AL5, N/A)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",0.0
1:HuI8t5AC7695AArZixEYdRk3xWk=,214.36.103.38,20.35.196.226,UURWMEA110,DK_ASHBURN_VA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010  --(BN94, 0.520ms)-->  UJEWPNT030  --(BFD4, 0.500ms)-->  UJEWPNT040  --(7ERM, N/A)-->  DK_ASHBURN_VA",2.02
1:PdeHlpo9XCTpwGD13vuSbTmGJ6o=,20.35.196.226,214.36.102.229,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7BRM, N/A)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.8381394106054785
1:BiS+lWf5wkHtyCJ2Djh21u/L79E=,52.127.81.31,214.36.161.173,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7BRM, N/A)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.8381394106054785
1:Oz4YXLgfUP1g73wKa9u/+Rbvwpo=,214.36.54.200,52.127.81.35,UURWMEA110,DK_ASHBURN_VA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010  --(BN94, 0.520ms)-->  UJEWPNT030  --(BFD4, 0.500ms)-->  UJEWPNT040  --(7ERM, N/A)-->  DK_ASHBURN_VA",2.02
1:hBVAyoxJYh/BgnuIQzELL4ze+x4=,214.48.69.23,214.36.132.137,UURWMEA440,UURWMEA110,"UURWMEA440  --(7AL5, N/A)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",0.0
1:H8xHY104rVrF975alJUqXNNUlGw=,52.127.80.25,214.36.160.176,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7ERM, N/A)-->  UJEWPNT040  --(BFD4, 0.500ms)-->  UJEWPNT030  --(BN94, 0.500ms)-->  UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",2.23
1:Q6CgaWCaWJFhkbHbmO9C0bcZYrE=,40.66.31.2,214.36.22.104,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7ERM, N/A)-->  UJEWPNT040  --(BFD4, 0.500ms)-->  UJEWPNT030  --(BN94, 0.500ms)-->  UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",2.23
1:nQvkUrAth9XESHvvCx94+sDAoAk=,214.36.199.2,131.66.179.34,UURWMEA110,DK_HARTFORD_CT,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BEY4, 5.000ms)-->  UJEWHAN030  --(7CW2, N/A)-->  DK_HARTFORD_CT",5.0
1:QIuLJN2/oXDDcIvCxz+6r7GTvo8=,52.127.80.32,214.36.149.142,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7BRM, N/A)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.8381394106054785
1:ptq46rza+zRFRTuR9z1TiSZvync=,214.48.69.23,214.36.73.183,UURWMEA440,UURWMEA110,"UURWMEA440  --(7AL5, N/A)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",0.0
1:WijszSOWbod+Lo9ArndoUqmcLKI=,214.48.69.23,214.36.102.229,UURWMEA440,UURWMEA110,"UURWMEA440  --(7AL5, N/A)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",0.0
1:WDzX7YcyCbjmKwb7Q1QuE6+M6l8=,214.36.132.133,20.34.15.39,UURWMEA110,DK_ASHBURN_VA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010  --(BN94, 0.520ms)-->  UJEWPNT030  --(BFD4, 0.500ms)-->  UJEWPNT040  --(7ERM, N/A)-->  DK_ASHBURN_VA",2.02
1:a5rBSsRiUMApfT/a/mAkc6qdY7s=,214.48.69.23,214.36.112.238,UURWMEA440,UURWMEA110,"UURWMEA440  --(7AL5, N/A)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",0.0
1:JBZ1hmJDsAzW3fO5r+nOL/wGtEo=,131.66.71.34,214.36.199.2,DK_SCRANTON_PA,UURWMEA110,"DK_SCRANTON_PA  --(73Z1, N/A)-->  UJEWHAN030  --(BEY4, 5.000ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",5.0
1:HvpGm60JDQD/yVjsLhnuW4g0QAg=,40.66.31.2,214.36.72.199,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7BRM, N/A)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.8381394106054785
1:Zd5pTkl8r2bEqCwlMs6/DeySmpE=,20.35.193.66,214.36.108.22,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7ERM, N/A)-->  UJEWPNT040  --(BFD4, 0.500ms)-->  UJEWPNT030  --(BN94, 0.500ms)-->  UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",2.23
1:yfRxHukZG9iVkhGVYW/BxsNlCbE=,214.36.199.2,164.117.128.145,UURWMEA110,DK_ARLNGTNG_VA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(7C82, N/A)-->  DK_ARLNGTNG_VA",0.0
1:nfJmAKdd8R4YcZvi6YVDB5BRZyI=,214.36.199.2,131.66.31.34,UURWMEA110,DK_PHILDLPH_PA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BJV4, 2.000ms)-->  UJEWPHI030  --(7103, N/A)-->  DK_PHILDLPH_PA",2.0
1:Mgg1s5Dbqv2/7L4/IwDB3XkO4kI=,40.66.30.130,214.36.109.237,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7ERM, N/A)-->  UJEWPNT040  --(BFD4, 0.500ms)-->  UJEWPNT030  --(BN94, 0.500ms)-->  UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",2.23
1:cVWXTAMLRhUCMs96zx59+vvoEDU=,214.36.72.95,214.48.69.49,UURWMEA110,UURWMEA440,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(7AL5, N/A)-->  UURWMEA440",0.0
1:1rJ8m8orsrY08MbsQAR2Qwi7KJ8=,20.35.193.66,214.36.108.17,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7BRM, N/A)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.8381394106054785
